osmid,x,y
173098103,-79.763376,36.512498
173098173,-79.762109,36.515358
173098200,-79.733706,36.3747
173098224,-79.730195,36.375216
173098241,-79.728277,36.375991
173098247,-79.727908,36.376391
173098273,-79.724742,36.379166
173098298,-79.719215,36.380439
173098300,-79.719018,36.380436
173098303,-79.717966,36.380411
173098306,-79.7142,36.380327
173098319,-79.7111033,36.3805833
173098322,-79.7110164,36.3806046
173098325,-79.708533,36.3812
173098395,-79.694948,36.379938
173098408,-79.695009,36.377203
173098556,-79.6843498,36.3718729
173098594,-79.681499,36.370124
173098629,-79.675722,36.371253
173098632,-79.675215,36.371392
173098635,-79.674116,36.37169
173098648,-79.673312,36.371816
173098657,-79.672757,36.371808
173098661,-79.672281,36.371738
173098663,-79.669974,36.371269
173098665,-79.668736,36.371021
173098679,-79.667545,36.37066
173098681,-79.667191,36.370516
173098682,-79.666196,36.370118
173098737,-79.9423613,36.313224
173098814,-79.9266629,36.320611
173098948,-79.905733,36.329066
173099022,-79.9028134,36.3363692
173099181,-79.8895552,36.3490852
173099227,-79.996049,36.3448551
173099279,-79.61451,36.335255
173099295,-79.617651,36.335537
173099303,-79.812699,36.374522
173099334,-79.808403,36.374823
173099341,-79.886597,36.255348
173099347,-79.886445,36.257151
173099353,-79.885987,36.261639
173099463,-79.891501,36.271937
173099518,-79.893582,36.283073
173099540,-79.572745,36.343983
173099611,-79.579164,36.34809
173099624,-79.9347497,36.4069955
173099655,-79.934393,36.41029
173099665,-79.9158716,36.5279612
173099711,-79.9153253,36.5350746
173099731,-79.9154577,36.5394188
173099800,-79.8337989,36.4312765
173099826,-79.827381,36.440219
173099830,-79.826246,36.441643
173099865,-79.826899,36.445512
173099897,-79.829517,36.454012
173099940,-79.8312306,36.4609834
173100004,-79.9494745,36.2788739
173100030,-79.950188,36.281509
173100057,-79.951837,36.284683
173100114,-79.955337,36.286994
173100145,-79.958902,36.288472
173100153,-79.960963,36.429889
173100193,-79.966975,36.43123
173100200,-80.025507,36.423189
173100272,-80.029447,36.413672
173100289,-79.724709,36.393079
173100323,-79.726229,36.392238
173100398,-79.774901,36.530864
173100498,-79.8044166,36.5364781
173100531,-79.7477682,36.2510067
173100713,-79.73077,36.266075
173100730,-79.687619,36.340418
173100739,-79.6866322,36.340793
173100756,-79.6860685,36.3414222
173100764,-79.6859426,36.3422346
173100771,-79.67862,36.356529
173100779,-79.6774497,36.35643
173100789,-79.6750715,36.3563689
173100797,-79.673822,36.356331
173100799,-79.672547,36.356304
173100802,-79.671033,36.356283
173100805,-79.669811,36.356288
173100807,-79.669539,36.356283
173100810,-79.6684132,36.3562862
173100816,-79.666088,36.356288
173100824,-79.664477,36.356276
173100832,-79.662715,36.356281
173100847,-79.748129,36.53216
173100857,-79.856059,36.411223
173100928,-79.855898,36.423097
173100970,-79.853613,36.434203
173100977,-79.853181,36.435631
173101055,-79.6554503,36.4016514
173101091,-79.683996,36.511752
173101109,-79.627928,36.386791
173101157,-79.627691,36.388039
173101162,-79.805972,36.277443
173101188,-79.806129,36.278018
173101193,-79.553522,36.312541
173101260,-79.760972,36.507502
173101265,-79.76004,36.50761
173101292,-79.722908,36.250399
173101299,-79.722833,36.253537
173101302,-79.722817,36.25414
173101304,-79.722815,36.25424
173101305,-79.722795,36.255401
173101307,-79.722785,36.255967
173101312,-79.722834,36.256544
173101325,-79.7237006,36.2607946
173101468,-79.73492,36.289635
173101508,-79.574152,36.498371
173101669,-79.567832,36.504955
173101715,-79.745772,36.35352
173101926,-79.7108426,36.3512124
173101958,-79.932216,36.25494
173101981,-79.932,36.256359
173101993,-79.794965,36.482001
173102004,-79.780419,36.530078
173102021,-79.780069,36.530913
173102027,-79.887821,36.478466
173102067,-79.888526,36.482324
173102099,-79.891239,36.4839403
173102111,-79.671032,36.482904
173102122,-79.6709213,36.4841292
173102135,-80.028534,36.364923
173102202,-80.024568,36.361189
173102215,-79.979564,36.338256
173102223,-79.979565,36.340729
173102232,-79.618603,36.297946
173102318,-79.620705,36.295021
173102330,-79.6790883,36.3604306
173102332,-79.679034,36.361101
173102333,-79.678972,36.36175
173102341,-79.678965,36.362209
173102351,-79.679893,36.362842
173102407,-79.6815322,36.3653225
173102468,-79.6843802,36.3716471
173102484,-79.58208,36.459884
173102561,-79.5780582,36.4640021
173102569,-79.96108,36.308968
173102595,-79.958166,36.305695
173102604,-79.764315,36.519707
173102621,-79.764044,36.520796
173102625,-79.9865948,36.4990353
173102654,-79.96771,36.382946
173102673,-79.965306,36.383301
173102705,-79.550276,36.516895
173102711,-79.674856,36.3512
173102720,-79.674605,36.35227
173102740,-79.675989,36.352492
173102803,-79.7103165,36.378015
173102810,-79.686663,36.27941
173102840,-79.713006,36.454535
173102844,-79.714258,36.454459
173102869,-79.716149,36.454384
173102922,-79.739182,36.482566
173102938,-79.73679,36.482338
173102950,-79.7358,36.481612
173102963,-79.681652,36.337921
173102992,-79.678588,36.33712
173103003,-79.677281,36.337772
173103142,-79.9460023,36.371586
173103154,-79.634193,36.26051
173103155,-79.633067,36.260456
173103183,-79.800142,36.35806
173103236,-79.803981,36.361513
173103247,-79.692175,36.305395
173103257,-79.693748,36.305286
173103276,-79.695776,36.304969
173103285,-79.7879009,36.4955743
173103292,-79.985234,36.25749
173103311,-79.980906,36.257376
173103397,-79.779651,36.341026
173103409,-79.7576544,36.4889908
173103441,-79.775283,36.465888
173103474,-79.77402,36.46413
173103480,-79.774466,36.46376
173103489,-79.9242348,36.4822593
173103563,-79.922084,36.483511
173103591,-79.8848004,36.3623475
173103718,-79.8951433,36.3655594
173103732,-79.661616,36.348771
173103740,-79.662637,36.348836
173103752,-79.663829,36.348897
173103765,-79.665031,36.348969
173103779,-79.667485,36.349494
173103801,-79.596694,36.527848
173103860,-79.603149,36.255102
173103884,-79.600312,36.256002
173103891,-79.6913,36.515658
173103894,-79.691955,36.517068
173103898,-79.6924987,36.5182009
173103909,-79.734554,36.518718
173103931,-79.7361539,36.5183239
173104136,-79.8352852,36.314543
173104164,-79.6801163,36.4922592
173104179,-79.68206,36.503057
173104182,-79.682193,36.503979
173104188,-79.682424,36.505511
173104204,-79.683504,36.50674
173104209,-79.685064,36.507762
173104213,-79.686724,36.508852
173104215,-79.687303,36.509231
173104219,-79.68864,36.51011
173104221,-79.6888,36.510217
173104223,-79.689185,36.510478
173104238,-79.691447,36.51326
173104240,-79.691973,36.514383
173104245,-79.692394,36.515324
173104411,-79.8909041,36.3185486
173104558,-79.8944812,36.3235396
173104837,-79.82651,36.276701
173104841,-79.640051,36.292349
173104842,-79.6399248,36.2923458
173104844,-79.639011,36.292323
173104856,-79.6371459,36.2923156
173104865,-79.6941051,36.5181799
173104881,-79.695079,36.5183757
173104886,-79.779802,36.505741
173104903,-79.778705,36.5073491
173104910,-79.589344,36.535043
173104916,-79.5876745,36.5335755
173104919,-79.930327,36.438232
173104976,-79.761368,36.505833
173104992,-79.668984,36.369817
173104999,-79.669777,36.370165
173105005,-79.670719,36.370355
173105014,-79.672969,36.370809
173105020,-79.762412,36.503524
173105040,-79.763168,36.5019126
173105048,-80.006653,36.378891
173105053,-80.007121,36.379894
173105056,-80.007765,36.381334
173105082,-80.005082,36.379713
173105171,-79.823987,36.456819
173105190,-79.762685,36.44258
173105303,-79.760842,36.448679
173105335,-79.8205448,36.4984501
173105351,-79.8213309,36.4980105
173105387,-79.750534,36.531092
173105395,-80.021064,36.30336
173105471,-80.023744,36.301755
173105485,-79.6000564,36.4161399
173105541,-79.599293,36.4138252
173105558,-79.8216771,36.4938486
173105560,-79.8216496,36.4939378
173105591,-79.82214,36.49535
173105598,-79.636589,36.326039
173105617,-79.632382,36.327555
173105675,-79.624291,36.328681
173105682,-79.6225865,36.3293989
173105692,-79.621106,36.3297244
173105733,-79.616035,36.330131
173105757,-79.6137037,36.328584
173105783,-79.6109779,36.3279733
173105832,-79.5984338,36.3333111
173105903,-79.587979,36.33206
173105965,-79.579585,36.337316
173105967,-79.578196,36.338147
173105997,-79.575137,36.341688
173106008,-79.572807,36.343926
173106046,-79.569979,36.347449
173106060,-79.5701423,36.349425
173106085,-79.5690297,36.3519505
173106087,-79.5683976,36.3528399
173106173,-79.55797,36.362694
173106236,-79.551095,36.369516
173106273,-79.553937,36.381436
173106294,-79.5529787,36.3888718
173106319,-79.5546032,36.3933347
173106368,-79.736523,36.508928
173106372,-79.737612,36.513207
173106378,-79.738121,36.515211
173106389,-79.732746,36.505863
173106402,-79.73419,36.509669
173106414,-79.640814,36.357753
173106492,-79.658251,36.353998
173106495,-79.658281,36.354153
173106587,-79.836872,36.340066
173106669,-79.834245,36.342084
173106685,-79.699776,36.306421
173106731,-79.705092,36.30688
173106737,-79.768479,36.482908
173106762,-79.770647,36.484376
173106769,-79.771438,36.485342
173106771,-79.771572,36.485516
173106798,-79.771771,36.487324
173106806,-79.769347,36.485077
173106825,-79.767116,36.485025
173106832,-79.693719,36.310005
173106847,-79.697164,36.310206
173106852,-79.76059,36.519041
173106859,-79.761387,36.518411
173106863,-79.761908,36.517955
173106874,-79.763069,36.51763
173106906,-79.764791,36.515261
173106911,-79.764989,36.51479
173106928,-79.917332,36.482332
173106935,-79.708139,36.294784
173107000,-79.711517,36.297598
173107018,-79.711089,36.298733
173107035,-79.961667,36.387491
173107042,-79.961707,36.388672
173107073,-79.961409,36.391348
173107084,-79.96134,36.392014
173107092,-79.961313,36.393022
173107109,-79.7373141,36.4938049
173107122,-79.7367624,36.4938998
173107128,-79.736588,36.4939387
173107140,-79.673927,36.354976
173107149,-79.673792,36.357359
173107158,-79.730913,36.528654
173107170,-79.731076,36.529583
173107184,-79.5448457,36.4591224
173107214,-79.548152,36.465133
173107302,-79.557829,36.484218
173107387,-79.560634,36.497909
173107516,-79.567118,36.511285
173107566,-79.962399,36.405794
173107582,-79.959077,36.406969
173107587,-79.613174,36.473862
173107603,-79.614308,36.476091
173107610,-79.8860047,36.5153634
173107622,-79.5685474,36.2941363
173107631,-79.567672,36.292831
173107640,-80.016982,36.37224
173107702,-80.016228,36.376933
173107723,-79.958659,36.393231
173107727,-79.958844,36.393732
173107760,-79.6243278,36.5122479
173107804,-79.968471,36.373276
173107883,-79.642009,36.254476
173107948,-79.643536,36.250676
173107950,-79.948234,36.450767
173108000,-79.947733,36.454698
173108041,-79.951846,36.45958
173108069,-79.956823,36.461276
173108096,-79.685624,36.281047
173108115,-79.6993519,36.2812642
173108119,-79.6993248,36.2821953
173108187,-79.751837,36.355227
173108208,-79.752599,36.357093
173108236,-79.7532981,36.3596934
173108253,-79.747654,36.375517
173108373,-79.745844,36.382374
173108384,-79.725583,36.520343
173108433,-79.6655598,36.3312885
173108465,-79.660517,36.330429
173108540,-79.94072,36.475578
173108549,-79.916298,36.5222858
173108567,-79.914601,36.522878
173108624,-79.910379,36.525167
173108628,-79.9101988,36.525485
173108759,-79.725274,36.25508
173108771,-79.988092,36.377558
173108786,-79.991136,36.378658
173108796,-79.992887,36.379169
173108818,-79.996906,36.380515
173108843,-79.998578,36.38054
173108858,-79.999429,36.38188
173108891,-79.7465104,36.5006497
173108896,-79.769214,36.425917
173108945,-79.763715,36.425225
173109024,-79.8128006,36.5415139
173109032,-79.699914,36.430453
173109083,-79.699121,36.432558
173109091,-79.838027,36.262822
173109112,-79.8364367,36.2623063
173109162,-79.814112,36.499585
173109240,-79.788813,36.278175
173109272,-79.791957,36.278317
173109302,-79.671009,36.361482
173109311,-79.669446,36.361516
173109319,-79.667972,36.361536
173109325,-79.6670235,36.3615573
173109329,-79.6659217,36.3615693
173109336,-79.6643935,36.3615878
173109340,-79.663394,36.361595
173109349,-79.88665,36.449372
173109450,-79.944562,36.294093
173109463,-79.955992,36.38766
173109515,-79.685063,36.282397
173109536,-79.784728,36.490715
173109545,-79.786847,36.490758
173109552,-79.934714,36.425057
173109582,-79.732139,36.454582
173109595,-79.732546,36.453634
173109599,-79.687339,36.514853
173109601,-79.687747,36.515715
173109610,-79.84549,36.5306815
173109660,-79.839289,36.534478
173109670,-79.668936,36.481904
173109684,-79.6694427,36.4794868
173109688,-79.674455,36.360621
173109695,-79.675288,36.360703
173109697,-79.9401141,36.4964711
173109750,-79.723822,36.358966
173109764,-79.724382,36.360742
173109768,-80.0028407,36.306085
173109827,-79.690728,36.328257
173109864,-79.695097,36.328042
173109866,-79.695643,36.327899
173109868,-79.696257,36.327748
173109882,-79.6751236,36.405497
173109908,-79.842046,36.269115
173109951,-79.842357,36.272579
173109958,-79.653383,36.340735
173109965,-79.651864,36.340853
173109974,-79.77852,36.529389
173109978,-79.778549,36.529764
173110120,-79.757052,36.518051
173110132,-79.753458,36.514029
173110204,-79.756371,36.515718
173110216,-79.6631263,36.362736
173110233,-79.66344,36.365356
173110235,-79.663549,36.366529
173110284,-79.6604709,36.3710394
173110292,-79.659409,36.371421
173110296,-79.659155,36.371519
173110376,-79.6549492,36.3786607
173110425,-79.6470726,36.3877502
173110426,-79.6469565,36.3878353
173110467,-79.763247,36.507762
173110474,-79.753637,36.512383
173110482,-79.754454,36.512603
173110501,-79.755216,36.513079
173110520,-79.756867,36.51393
173110535,-79.758695,36.516299
173110557,-79.760125,36.517118
173110695,-79.998359,36.509261
173110710,-79.672105,36.514572
173110719,-79.671002,36.517013
173110778,-79.67277,36.523499
173110840,-79.6757236,36.5221723
173110922,-79.6766,36.520008
173110936,-79.677749,36.516701
173110950,-79.9038426,36.4558223
173110965,-79.9054913,36.4556198
173110975,-79.906309,36.45547
173110989,-79.759334,36.51964
173110993,-79.759484,36.519753
173111011,-79.76079,36.520362
173111022,-79.727567,36.289725
173111030,-79.727381,36.292543
173111050,-79.726878,36.295765
173111057,-79.6366054,36.3475625
173111104,-79.64294,36.345712
173111166,-79.651956,36.346841
173111169,-79.65233,36.347235
173111187,-79.653183,36.348774
173111196,-79.653423,36.349868
173111201,-79.653797,36.351292
173111206,-79.65401,36.352117
173111220,-79.654128,36.353065
173111233,-79.764674,36.498929
173111243,-79.762482,36.499451
173111250,-79.616041,36.29424
173111295,-79.6145911,36.29231
173111311,-79.983993,36.416061
173111349,-79.889493,36.427875
173111360,-79.888752,36.427835
173111364,-79.9257997,36.2603971
173111375,-79.9217086,36.2604862
173111402,-79.67983,36.355105
173111428,-79.66775,36.339208
173111439,-79.664259,36.340822
173111442,-79.664188,36.340863
173111455,-79.663382,36.341141
173111464,-79.995807,36.4096073
173111483,-79.995921,36.410532
173111492,-79.732028,36.455173
173111504,-79.733133,36.454802
173111510,-79.541752,36.283614
173111529,-79.541106,36.285193
173111536,-79.787616,36.449368
173111556,-79.789915,36.448262
173111566,-79.6022101,36.4134974
173111585,-79.602217,36.412378
173111614,-79.598979,36.408073
173111618,-79.951914,36.381642
173111633,-79.952586,36.38144
173111641,-79.7786661,36.3621847
173111695,-79.777919,36.369889
173111732,-79.774246,36.3728567
173111843,-79.763206,36.378006
173111852,-79.762837,36.379285
173111881,-79.761633,36.381738
173111894,-79.759983,36.383081
173111905,-79.754164,36.386731
173111941,-79.750206,36.389145
173111949,-79.746527,36.390791
173111956,-79.744695,36.391731
173111984,-79.9434469,36.2901662
173111989,-79.9426044,36.2920271
173111994,-79.73263,36.392889
173112034,-79.734214,36.396695
173112046,-79.7345218,36.3980346
173112055,-79.560117,36.389626
173112101,-79.56036,36.38082
173112133,-79.560093,36.377341
173112143,-79.757863,36.495295
173112153,-79.760518,36.496096
173112157,-79.7614,36.496361
173112172,-79.76286,36.496885
173112176,-79.763922,36.497724
173112184,-79.764331,36.498187
173112190,-79.7649965,36.4996385
173112198,-79.765429,36.500559
173112213,-79.765364,36.501563
173112220,-79.675575,36.408454
173112262,-79.680901,36.408588
173112303,-79.690644,36.411789
173112309,-79.690903,36.4125
173112324,-79.69211,36.415103
173112326,-79.692872,36.416327
173112342,-79.693968,36.418318
173112357,-79.669991,36.372758
173112358,-79.669752,36.372762
173112365,-79.668615,36.372801
173112373,-79.580672,36.303474
173112623,-79.576793,36.305527
173112649,-79.578915,36.301463
173112810,-79.5680483,36.294397
173112825,-79.6510891,36.3530018
173112831,-79.676632,36.3432413
173112840,-79.677455,36.344218
173112858,-79.679024,36.3450503
173112870,-79.8664958,36.3624926
173113015,-79.876617,36.351434
173113016,-79.876769,36.35123
173113066,-79.8826938,36.3465281
173113155,-79.629788,36.275715
173113190,-79.6330118,36.27415
173113319,-79.7249393,36.4974354
173113322,-79.7252335,36.4978888
173113326,-79.7253502,36.4980401
173113386,-79.878977,36.404274
173113423,-79.882336,36.408462
173113480,-79.678047,36.3427739
173113488,-79.728508,36.507595
173113492,-79.729248,36.50923
173113504,-79.7299687,36.5108626
173113548,-79.66741,36.34161
173113586,-79.669435,36.341211
