request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
630,BasicRequest,1,1080,1080,70;-1;-1,66;-1;-1,,,,,879.3011061100997,18569.225326970976,0:,,,,,,,,0
632,BasicRequest,1,1080,1080,137;-1;-1,76;-1;-1,,,,,684.5198900799727,12756.087081092663,0:,,,,,,,,0
636,BasicRequest,1,1080,1080,76;-1;-1,78;-1;-1,,,,,5.336394902327004,81.5071816334603,0:,,,,,,,,0
637,BasicRequest,1,1080,1080,23;-1;-1,70;-1;-1,,,,,1164.935847968136,23485.96853104335,0:,,,,,,,,0
641,BasicRequest,1,1080,1080,75;-1;-1,83;-1;-1,,,,,1820.4207291701819,40701.49010135117,0:,,,,,,,,0
642,BasicRequest,1,1080,1080,75;-1;-1,63;-1;-1,,,,,726.8424533821398,13349.046933506434,0:,,,,,,,,0
645,BasicRequest,1,1080,1080,43;-1;-1,63;-1;-1,,,,,899.8241090646745,17010.69801247768,0:,,,,,,,,0
646,BasicRequest,1,1080,1080,43;-1;-1,63;-1;-1,,,,,899.8241090646745,17010.69801247768,0:,,,,,,,,0
650,BasicRequest,1,1140,1140,77;-1;-1,81;-1;-1,,,,,952.9517483011577,18154.674982806006,0:,,,,,,,,0
653,BasicRequest,1,1140,1140,76;-1;-1,101;-1;-1,,,,,1162.2638965205892,22072.060168238502,0:,,,,,,,,0
659,BasicRequest,1,1140,1140,76;-1;-1,88;-1;-1,,,,,1894.4857951236277,40505.761524005284,0:,,,,,,,,0
669,BasicRequest,1,1140,1140,77;-1;-1,86;-1;-1,,,,,2009.9954325157387,40704.596501130196,0:,,,,,,,,0
675,BasicRequest,1,1140,1140,77;-1;-1,82;-1;-1,,,,,1964.998396476076,40131.9850135896,0:,,,,,,,,0
676,BasicRequest,1,1140,1140,47;-1;-1,63;-1;-1,,,,,2127.490854687124,41741.12355318549,0:,,,,,,,,0
679,BasicRequest,1,1140,1140,77;-1;-1,75;-1;-1,,,,,1220.786848395757,21796.48937268286,0:,,,,,,,,0
680,BasicRequest,1,1140,1140,77;-1;-1,81;-1;-1,,,,,952.9517483011577,18154.674982806006,0:,,,,,,,,0
681,BasicRequest,1,1140,1140,2;-1;-1,70;-1;-1,,,,,2588.381495198731,54408.6656808775,0:,,,,,,,,0
682,BasicRequest,1,1140,1140,122;-1;-1,70;-1;-1,,,,,2214.525937290421,44490.363095570894,0:,,,,,,,,0
685,BasicRequest,1,1140,1140,76;-1;-1,91;-1;-1,,,,,984.7685545910911,18068.875249658835,0:,,,,,,,,0
693,BasicRequest,1,1200,1200,114;-1;-1,63;-1;-1,,,,,1451.912842972107,28769.332781996673,0:,,,,,,,,0
694,BasicRequest,1,1200,1200,1;-1;-1,76;-1;-1,,,,,2580.254810041143,53457.338168499875,0:,,,,,,,,0
695,BasicRequest,1,1200,1200,77;-1;-1,91;-1;-1,,,,,1021.3269761689472,18627.262318516794,0:,,,,,,,,0
698,BasicRequest,1,1200,1200,76;-1;-1,51;-1;-1,,,,,1994.2789738240167,41038.32717782828,0:,,,,,,,,0
705,BasicRequest,1,1200,1200,43;-1;-1,63;-1;-1,,,,,899.8241090646745,17010.69801247768,0:,,,,,,,,0
706,BasicRequest,1,1200,1200,129;-1;-1,56;-1;-1,,,,,1169.3788001205207,20752.530017904304,0:,,,,,,,,0
707,BasicRequest,1,1200,1200,129;-1;-1,70;-1;-1,,,,,431.2613374658256,8116.253016050789,0:,,,,,,,,0
712,BasicRequest,1,1200,1200,76;-1;-1,79;-1;-1,,,,,891.4946287809217,17215.989466630876,0:,,,,,,,,0
713,BasicRequest,1,1200,1200,43;-1;-1,76;-1;-1,,,,,778.3876780057901,14949.982822033908,0:,,,,,,,,0
718,BasicRequest,1,1200,1200,62;-1;-1,66;-1;-1,,,,,201.47473179434297,3077.290541551441,0:,,,,,,,,0
720,BasicRequest,1,1200,1200,77;-1;-1,81;-1;-1,,,,,952.9517483011577,18154.674982806006,0:,,,,,,,,0
721,BasicRequest,1,1200,1200,105;-1;-1,70;-1;-1,,,,,2477.732744559219,52718.63561733077,0:,,,,,,,,0
723,BasicRequest,1,1200,1200,77;-1;-1,80;-1;-1,,,,,941.3230741382581,17977.06060559069,0:,,,,,,,,0
726,BasicRequest,1,1200,1200,98;-1;-1,70;-1;-1,,,,,2067.0915816446663,42238.476002396696,0:,,,,,,,,0
729,BasicRequest,1,1260,1260,98;-1;-1,70;-1;-1,,,,,2067.0915816446663,42238.476002396696,0:,,,,,,,,0
733,BasicRequest,1,1260,1260,76;-1;-1,1;-1;-1,,,,,2573.189872440929,53302.29901507224,0:,,,,,,,,0
735,BasicRequest,1,1260,1260,76;-1;-1,78;-1;-1,,,,,5.336394902327004,81.5071816334603,0:,,,,,,,,0
736,BasicRequest,1,1260,1260,75;-1;-1,63;-1;-1,,,,,726.8424533821398,13349.046933506434,0:,,,,,,,,0
737,BasicRequest,1,1260,1260,78;-1;-1,77;-1;-1,,,,,41.894816480183295,639.8942504914226,0:,,,,,,,,0
739,BasicRequest,1,1260,1260,67;-1;-1,63;-1;-1,,,,,177.03207432264594,2703.957578265437,0:,,,,,,,,0
741,BasicRequest,1,1260,1260,67;-1;-1,63;-1;-1,,,,,177.03207432264594,2703.957578265437,0:,,,,,,,,0
743,BasicRequest,1,1260,1260,77;-1;-1,79;-1;-1,,,,,928.0530503587779,17774.37653548884,0:,,,,,,,,0
744,BasicRequest,1,1260,1260,76;-1;-1,51;-1;-1,,,,,1994.2789738240167,41038.32717782828,0:,,,,,,,,0
746,BasicRequest,1,1260,1260,140;-1;-1,83;-1;-1,,,,,952.047130915912,18751.233367606885,0:,,,,,,,,0
748,BasicRequest,1,1260,1260,77;-1;-1,81;-1;-1,,,,,952.9517483011577,18154.674982806006,0:,,,,,,,,0
749,BasicRequest,1,1260,1260,121;-1;-1,126;-1;-1,,,,,1198.1837887715142,28541.500240466674,0:,,,,,,,,0
751,BasicRequest,1,1260,1260,77;-1;-1,70;-1;-1,,,,,1045.2633980773717,19868.43046176045,0:,,,,,,,,0
752,BasicRequest,1,1260,1260,76;-1;-1,137;-1;-1,,,,,711.5759414586843,13910.28757299963,0:,,,,,,,,0
762,BasicRequest,1,1260,1260,77;-1;-1,112;-1;-1,,,,,2714.8021065844,53464.14220810852,0:,,,,,,,,0
764,BasicRequest,1,1260,1260,76;-1;-1,79;-1;-1,,,,,891.4946287809217,17215.989466630876,0:,,,,,,,,0
769,BasicRequest,1,1260,1260,2;-1;-1,70;-1;-1,,,,,2588.381495198731,54408.6656808775,0:,,,,,,,,0
770,BasicRequest,1,1260,1260,77;-1;-1,70;-1;-1,,,,,1045.2633980773717,19868.43046176045,0:,,,,,,,,0
776,BasicRequest,1,1320,1320,121;-1;-1,126;-1;-1,,,,,1198.1837887715142,28541.500240466674,0:,,,,,,,,0
781,BasicRequest,1,1320,1320,76;-1;-1,81;-1;-1,,,,,916.3933267233016,17596.287913948043,0:,,,,,,,,0
782,BasicRequest,1,1320,1320,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
783,BasicRequest,1,1320,1320,105;-1;-1,70;-1;-1,,,,,2477.732744559219,52718.63561733077,0:,,,,,,,,0
786,BasicRequest,1,1320,1320,78;-1;-1,77;-1;-1,,,,,41.894816480183295,639.8942504914226,0:,,,,,,,,0
790,BasicRequest,1,1320,1320,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
794,BasicRequest,1,1320,1320,105;-1;-1,70;-1;-1,,,,,2477.732744559219,52718.63561733077,0:,,,,,,,,0
796,BasicRequest,1,1320,1320,76;-1;-1,79;-1;-1,,,,,891.4946287809217,17215.989466630876,0:,,,,,,,,0
800,BasicRequest,1,1320,1320,77;-1;-1,75;-1;-1,,,,,1220.786848395757,21796.48937268286,0:,,,,,,,,0
801,BasicRequest,1,1320,1320,76;-1;-1,88;-1;-1,,,,,1894.4857951236277,40505.761524005284,0:,,,,,,,,0
805,BasicRequest,1,1320,1320,75;-1;-1,83;-1;-1,,,,,1820.4207291701819,40701.49010135117,0:,,,,,,,,0
811,BasicRequest,1,1320,1320,76;-1;-1,46;-1;-1,,,,,2227.0254089431764,45042.10450863495,0:,,,,,,,,0
813,BasicRequest,1,1320,1320,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
818,BasicRequest,1,1320,1320,77;-1;-1,81;-1;-1,,,,,952.9517483011577,18154.674982806006,0:,,,,,,,,0
819,BasicRequest,1,1320,1320,76;-1;-1,131;-1;-1,,,,,1930.9985893253543,36282.85370627444,0:,,,,,,,,0
823,BasicRequest,1,1380,1380,2;-1;-1,70;-1;-1,,,,,2588.381495198731,54408.6656808775,0:,,,,,,,,0
824,BasicRequest,1,1380,1380,2;-1;-1,82;-1;-1,,,,,1598.490272937402,33381.09688321843,0:,,,,,,,,0
825,BasicRequest,1,1380,1380,64;-1;-1,70;-1;-1,,,,,968.1844887136047,19902.129042508677,0:,,,,,,,,0
827,BasicRequest,1,1380,1380,62;-1;-1,63;-1;-1,,,,,80.13406202136258,1223.953936646261,0:,,,,,,,,0
829,BasicRequest,1,1380,1380,76;-1;-1,78;-1;-1,,,,,5.336394902327004,81.5071816334603,0:,,,,,,,,0
830,BasicRequest,1,1380,1380,62;-1;-1,81;-1;-1,,,,,975.5592369706192,20327.010308618086,0:,,,,,,,,0
831,BasicRequest,1,1380,1380,77;-1;-1,81;-1;-1,,,,,952.9517483011577,18154.674982806006,0:,,,,,,,,0
833,BasicRequest,1,1380,1380,105;-1;-1,70;-1;-1,,,,,2477.732744559219,52718.63561733077,0:,,,,,,,,0
834,BasicRequest,1,1380,1380,65;-1;-1,70;-1;-1,,,,,930.9127345542736,19332.846653992503,0:,,,,,,,,0
837,BasicRequest,1,1380,1380,66;-1;-1,6;-1;-1,,,,,868.3573342732398,17463.836020235736,0:,,,,,,,,0
838,BasicRequest,1,1380,1380,75;-1;-1,77;-1;-1,,,,,1221.1641156728292,21802.25168844837,0:,,,,,,,,0
844,BasicRequest,1,1380,1380,105;-1;-1,70;-1;-1,,,,,2477.732744559219,52718.63561733077,0:,,,,,,,,0
845,BasicRequest,1,1380,1380,77;-1;-1,61;-1;-1,,,,,2192.8203351456605,44457.85344322045,0:,,,,,,,,0
848,BasicRequest,1,1380,1380,76;-1;-1,70;-1;-1,,,,,1008.7049764995156,19310.043392902488,0:,,,,,,,,0
849,BasicRequest,1,1380,1380,76;-1;-1,43;-1;-1,,,,,778.3876780057903,14949.982822033908,0:,,,,,,,,0
851,BasicRequest,1,1380,1380,63;-1;-1,67;-1;-1,,,,,177.03207432264594,2703.9575782654374,0:,,,,,,,,0
855,BasicRequest,1,1380,1380,77;-1;-1,91;-1;-1,,,,,1021.3269761689472,18627.262318516794,0:,,,,,,,,0
856,BasicRequest,1,1380,1380,75;-1;-1,138;-1;-1,,,,,1859.339217867645,37481.40497234589,0:,,,,,,,,0
859,BasicRequest,1,1440,1440,76;-1;-1,70;-1;-1,,,,,1008.7049764995156,19310.043392902488,0:,,,,,,,,0
867,BasicRequest,1,1440,1440,1;-1;-1,66;-1;-1,,,,,2195.128608269294,43576.71397884657,0:,,,,,,,,0
869,BasicRequest,1,1440,1440,62;-1;-1,81;-1;-1,,,,,975.5592369706192,20327.010308618086,0:,,,,,,,,0
871,BasicRequest,1,1440,1440,119;-1;-1,76;-1;-1,,,,,1732.7769425921128,34802.2930408376,0:,,,,,,,,0
873,BasicRequest,1,1440,1440,7;-1;-1,81;-1;-1,,,,,1505.3546855512911,31013.994209513578,0:,,,,,,,,0
876,BasicRequest,1,1440,1440,71;-1;-1,70;-1;-1,,,,,450.9663876467318,8943.289862135445,0:,,,,,,,,0
877,BasicRequest,1,1440,1440,75;-1;-1,77;-1;-1,,,,,1221.1641156728292,21802.25168844837,0:,,,,,,,,0
880,BasicRequest,1,1440,1440,76;-1;-1,51;-1;-1,,,,,1994.2789738240167,41038.32717782828,0:,,,,,,,,0
883,BasicRequest,1,1440,1440,75;-1;-1,77;-1;-1,,,,,1221.1641156728292,21802.25168844837,0:,,,,,,,,0
889,BasicRequest,1,1440,1440,120;-1;-1,70;-1;-1,,,,,1029.0111568909817,20236.467343565455,0:,,,,,,,,0
890,BasicRequest,1,1440,1440,76;-1;-1,79;-1;-1,,,,,891.4946287809217,17215.989466630876,0:,,,,,,,,0
893,BasicRequest,1,1440,1440,63;-1;-1,149;-1;-1,,,,,720.4278191261662,13292.76614182852,0:,,,,,,,,0
895,BasicRequest,1,1440,1440,77;-1;-1,91;-1;-1,,,,,1021.3269761689472,18627.262318516794,0:,,,,,,,,0
898,BasicRequest,1,1440,1440,63;-1;-1,131;-1;-1,,,,,1473.2353486125207,28388.036020190466,0:,,,,,,,,0
899,BasicRequest,1,1440,1440,2;-1;-1,70;-1;-1,,,,,2588.381495198731,54408.6656808775,0:,,,,,,,,0
900,BasicRequest,1,1440,1440,66;-1;-1,93;-1;-1,,,,,2238.337069451418,50016.65111312269,0:,,,,,,,,0
904,BasicRequest,1,1500,1500,2;-1;-1,70;-1;-1,,,,,2588.381495198731,54408.6656808775,0:,,,,,,,,0
908,BasicRequest,1,1500,1500,76;-1;-1,119;-1;-1,,,,,1765.6422768829066,35873.642520894406,0:,,,,,,,,0
915,BasicRequest,1,1500,1500,76;-1;-1,137;-1;-1,,,,,711.5759414586843,13910.28757299963,0:,,,,,,,,0
920,BasicRequest,1,1500,1500,77;-1;-1,75;-1;-1,,,,,1220.786848395757,21796.48937268286,0:,,,,,,,,0
921,BasicRequest,1,1500,1500,77;-1;-1,24;-1;-1,,,,,1881.2140850363867,37165.16802136554,0:,,,,,,,,0
928,BasicRequest,1,1500,1500,63;-1;-1,131;-1;-1,,,,,1473.2353486125207,28388.036020190466,0:,,,,,,,,0
938,BasicRequest,1,1500,1500,77;-1;-1,78;-1;-1,,,,,41.89481648018328,639.8942504914223,0:,,,,,,,,0
939,BasicRequest,1,1500,1500,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
638,BasicRequest,1,1080,1080,66;-1;-1,63;-1;-1,,,,,121.34066977298039,1853.3366049051801,0:t_wait:162.00119104946248;t_drive:301.3406697729804;fare:229;vid:4,,,0.0,4.0,1242.0011910494625,1543.3418608224429,229.0,0
944,BasicRequest,1,1560,1560,77;-1;-1,82;-1;-1,,,,,1964.998396476076,40131.9850135896,0:,,,,,,,,0
945,BasicRequest,1,1560,1560,76;-1;-1,75;-1;-1,,,,,1184.2284268179008,21238.102303824897,0:,,,,,,,,0
947,BasicRequest,1,1560,1560,130;-1;-1,129;-1;-1,,,,,2.771147381471706,55.52749740630874,0:,,,,,,,,0
948,BasicRequest,1,1560,1560,43;-1;-1,76;-1;-1,,,,,778.3876780057901,14949.982822033908,0:,,,,,,,,0
950,BasicRequest,1,1560,1560,77;-1;-1,91;-1;-1,,,,,1021.3269761689472,18627.262318516794,0:,,,,,,,,0
952,BasicRequest,1,1560,1560,77;-1;-1,157;-1;-1,,,,,2482.5052527409775,55997.08740331643,0:,,,,,,,,0
954,BasicRequest,1,1560,1560,66;-1;-1,83;-1;-1,,,,,1689.2719432470114,34011.20998856069,0:,,,,,,,,0
958,BasicRequest,1,1560,1560,128;-1;-1,70;-1;-1,,,,,415.651394422276,8290.815929259858,0:,,,,,,,,0
962,BasicRequest,1,1560,1560,63;-1;-1,111;-1;-1,,,,,1029.8750232108573,20056.208725151515,0:,,,,,,,,0
964,BasicRequest,1,1560,1560,76;-1;-1,91;-1;-1,,,,,984.7685545910911,18068.875249658835,0:,,,,,,,,0
966,BasicRequest,1,1560,1560,77;-1;-1,81;-1;-1,,,,,952.9517483011577,18154.674982806006,0:,,,,,,,,0
967,BasicRequest,1,1560,1560,91;-1;-1,77;-1;-1,,,,,1021.3269761689473,18627.262318516798,0:,,,,,,,,0
968,BasicRequest,1,1560,1560,76;-1;-1,131;-1;-1,,,,,1930.9985893253543,36282.85370627444,0:,,,,,,,,0
969,BasicRequest,1,1560,1560,76;-1;-1,51;-1;-1,,,,,1994.2789738240167,41038.32717782828,0:,,,,,,,,0
971,BasicRequest,1,1560,1560,75;-1;-1,83;-1;-1,,,,,1820.4207291701819,40701.49010135117,0:,,,,,,,,0
975,BasicRequest,1,1560,1560,77;-1;-1,81;-1;-1,,,,,952.9517483011577,18154.674982806006,0:,,,,,,,,0
982,BasicRequest,1,1560,1560,66;-1;-1,154;-1;-1,,,,,1172.3301872239563,26396.54334388557,0:,,,,,,,,0
983,BasicRequest,1,1560,1560,67;-1;-1,63;-1;-1,,,,,177.03207432264594,2703.957578265437,0:,,,,,,,,0
984,BasicRequest,1,1560,1560,63;-1;-1,81;-1;-1,,,,,1017.5051540943253,19717.994519631044,0:,,,,,,,,0
985,BasicRequest,1,1560,1560,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
988,BasicRequest,1,1560,1560,76;-1;-1,78;-1;-1,,,,,5.336394902327004,81.5071816334603,0:,,,,,,,,0
989,BasicRequest,1,1560,1560,63;-1;-1,70;-1;-1,,,,,1020.3951530683279,20699.58578636929,0:,,,,,,,,0
990,BasicRequest,1,1560,1560,76;-1;-1,91;-1;-1,,,,,984.7685545910911,18068.875249658835,0:,,,,,,,,0
992,BasicRequest,1,1620,1620,64;-1;-1,61;-1;-1,,,,,1943.8851487248965,38638.185763196336,0:,,,,,,,,0
993,BasicRequest,1,1620,1620,63;-1;-1,61;-1;-1,,,,,1902.6869323259498,39708.00330149324,0:,,,,,,,,0
994,BasicRequest,1,1620,1620,75;-1;-1,77;-1;-1,,,,,1221.1641156728292,21802.25168844837,0:,,,,,,,,0
995,BasicRequest,1,1620,1620,76;-1;-1,33;-1;-1,,,,,1869.4210977097837,36973.17170279457,0:,,,,,,,,0
997,BasicRequest,1,1620,1620,75;-1;-1,63;-1;-1,,,,,726.8424533821398,13349.046933506434,0:,,,,,,,,0
1000,BasicRequest,1,1620,1620,76;-1;-1,70;-1;-1,,,,,1008.7049764995156,19310.043392902488,0:,,,,,,,,0
1002,BasicRequest,1,1620,1620,66;-1;-1,61;-1;-1,,,,,1904.468972540622,38180.62420628741,0:,,,,,,,,0
1004,BasicRequest,1,1620,1620,76;-1;-1,81;-1;-1,,,,,916.3933267233016,17596.287913948043,0:,,,,,,,,0
1005,BasicRequest,1,1620,1620,63;-1;-1,67;-1;-1,,,,,177.03207432264594,2703.9575782654374,0:,,,,,,,,0
1007,BasicRequest,1,1620,1620,76;-1;-1,88;-1;-1,,,,,1894.4857951236277,40505.761524005284,0:,,,,,,,,0
1012,BasicRequest,1,1620,1620,76;-1;-1,75;-1;-1,,,,,1184.2284268179008,21238.102303824897,0:,,,,,,,,0
1013,BasicRequest,1,1620,1620,66;-1;-1,139;-1;-1,,,,,651.2432267924758,12125.621304869048,0:,,,,,,,,0
1014,BasicRequest,1,1620,1620,66;-1;-1,58;-1;-1,,,,,1909.542554809256,38512.835719668605,0:,,,,,,,,0
1018,BasicRequest,1,1620,1620,66;-1;-1,118;-1;-1,,,,,1765.2611553791817,36683.51686700715,0:,,,,,,,,0
1019,BasicRequest,1,1620,1620,75;-1;-1,79;-1;-1,,,,,1436.5675750013734,28010.03662897779,0:,,,,,,,,0
1021,BasicRequest,1,1620,1620,77;-1;-1,70;-1;-1,,,,,1045.2633980773717,19868.43046176045,0:,,,,,,,,0
1022,BasicRequest,1,1620,1620,63;-1;-1,70;-1;-1,,,,,1020.3951530683279,20699.58578636929,0:,,,,,,,,0
1026,BasicRequest,1,1620,1620,66;-1;-1,62;-1;-1,,,,,201.47473179434297,3077.290541551441,0:,,,,,,,,0
1029,BasicRequest,1,1620,1620,76;-1;-1,81;-1;-1,,,,,916.3933267233016,17596.287913948043,0:,,,,,,,,0
1037,BasicRequest,1,1680,1680,76;-1;-1,88;-1;-1,,,,,1894.4857951236277,40505.761524005284,0:,,,,,,,,0
1040,BasicRequest,1,1680,1680,8;-1;-1,77;-1;-1,,,,,1285.5106582616327,24738.38479459894,0:,,,,,,,,0
1041,BasicRequest,1,1680,1680,149;-1;-1,63;-1;-1,,,,,714.5531982082788,13302.378015438255,0:,,,,,,,,0
1043,BasicRequest,1,1680,1680,76;-1;-1,81;-1;-1,,,,,916.3933267233016,17596.287913948043,0:,,,,,,,,0
1044,BasicRequest,1,1680,1680,66;-1;-1,62;-1;-1,,,,,201.47473179434297,3077.290541551441,0:,,,,,,,,0
1045,BasicRequest,1,1680,1680,78;-1;-1,77;-1;-1,,,,,41.894816480183295,639.8942504914226,0:,,,,,,,,0
1047,BasicRequest,1,1680,1680,73;-1;-1,81;-1;-1,,,,,563.2891734773792,10508.747234940034,0:,,,,,,,,0
1048,BasicRequest,1,1680,1680,46;-1;-1,75;-1;-1,,,,,2082.317734826315,44983.334226338266,0:,,,,,,,,0
1049,BasicRequest,1,1680,1680,129;-1;-1,75;-1;-1,,,,,1651.4544510678516,33270.64004653349,0:,,,,,,,,0
1052,BasicRequest,1,1680,1680,76;-1;-1,91;-1;-1,,,,,984.7685545910911,18068.875249658835,0:,,,,,,,,0
1053,BasicRequest,1,1680,1680,128;-1;-1,70;-1;-1,,,,,415.651394422276,8290.815929259858,0:,,,,,,,,0
1055,BasicRequest,1,1680,1680,8;-1;-1,77;-1;-1,,,,,1285.5106582616327,24738.38479459894,0:,,,,,,,,0
1056,BasicRequest,1,1680,1680,66;-1;-1,46;-1;-1,,,,,1975.2324679159942,39323.26234055988,0:,,,,,,,,0
1057,BasicRequest,1,1680,1680,149;-1;-1,63;-1;-1,,,,,714.5531982082788,13302.378015438255,0:,,,,,,,,0
1059,BasicRequest,1,1680,1680,46;-1;-1,70;-1;-1,,,,,1473.8044177157267,29159.673419118968,0:,,,,,,,,0
1060,BasicRequest,1,1680,1680,77;-1;-1,125;-1;-1,,,,,2298.859726661115,48883.679520742575,0:,,,,,,,,0
1062,BasicRequest,1,1680,1680,91;-1;-1,70;-1;-1,,,,,349.9686704705597,6134.159665296483,0:,,,,,,,,0
1065,BasicRequest,1,1680,1680,63;-1;-1,66;-1;-1,,,,,121.34066977298039,1853.3366049051801,0:,,,,,,,,0
1068,BasicRequest,1,1680,1680,62;-1;-1,63;-1;-1,,,,,80.13406202136258,1223.953936646261,0:,,,,,,,,0
1072,BasicRequest,1,1680,1680,119;-1;-1,70;-1;-1,,,,,1026.8953798808466,20180.728913658262,0:,,,,,,,,0
1075,BasicRequest,1,1680,1680,46;-1;-1,81;-1;-1,,,,,1595.538395755941,31365.997166955385,0:,,,,,,,,0
1077,BasicRequest,1,1680,1680,63;-1;-1,61;-1;-1,,,,,1902.6869323259498,39708.00330149324,0:,,,,,,,,0
1078,BasicRequest,1,1680,1680,75;-1;-1,63;-1;-1,,,,,726.8424533821398,13349.046933506434,0:,,,,,,,,0
1079,BasicRequest,1,1680,1680,46;-1;-1,70;-1;-1,,,,,1473.8044177157267,29159.673419118968,0:,,,,,,,,0
1080,BasicRequest,1,1680,1680,75;-1;-1,83;-1;-1,,,,,1820.4207291701819,40701.49010135117,0:,,,,,,,,0
1086,BasicRequest,1,1740,1740,77;-1;-1,86;-1;-1,,,,,2009.9954325157387,40704.596501130196,0:,,,,,,,,0
1087,BasicRequest,1,1740,1740,63;-1;-1,43;-1;-1,,,,,911.3974305078012,17423.836446062644,0:,,,,,,,,0
1093,BasicRequest,1,1740,1740,66;-1;-1,46;-1;-1,,,,,1975.2324679159942,39323.26234055988,0:,,,,,,,,0
1094,BasicRequest,1,1740,1740,63;-1;-1,77;-1;-1,,,,,749.3973442837234,12873.490578817744,0:,,,,,,,,0
1095,BasicRequest,1,1740,1740,105;-1;-1,70;-1;-1,,,,,2477.732744559219,52718.63561733077,0:,,,,,,,,0
1102,BasicRequest,1,1740,1740,76;-1;-1,70;-1;-1,,,,,1008.7049764995156,19310.043392902488,0:,,,,,,,,0
1106,BasicRequest,1,1740,1740,66;-1;-1,64;-1;-1,,,,,69.13000541825717,1055.8798610445688,0:,,,,,,,,0
1110,BasicRequest,1,1740,1740,67;-1;-1,63;-1;-1,,,,,177.03207432264594,2703.957578265437,0:,,,,,,,,0
1117,BasicRequest,1,1740,1740,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
1119,BasicRequest,1,1740,1740,63;-1;-1,66;-1;-1,,,,,121.34066977298039,1853.3366049051801,0:,,,,,,,,0
1121,BasicRequest,1,1740,1740,62;-1;-1,154;-1;-1,,,,,1251.7249398732306,28858.89573777779,0:,,,,,,,,0
1125,BasicRequest,1,1800,1800,64;-1;-1,118;-1;-1,,,,,1830.3212855246284,34788.3712176803,0:,,,,,,,,0
1127,BasicRequest,1,1800,1800,48;-1;-1,70;-1;-1,,,,,2470.977641614885,52347.62228026267,0:,,,,,,,,0
1129,BasicRequest,1,1800,1800,76;-1;-1,33;-1;-1,,,,,1869.4210977097837,36973.17170279457,0:,,,,,,,,0
1130,BasicRequest,1,1800,1800,77;-1;-1,75;-1;-1,,,,,1220.786848395757,21796.48937268286,0:,,,,,,,,0
1133,BasicRequest,1,1800,1800,64;-1;-1,37;-1;-1,,,,,1212.4591819126897,25429.396710918918,0:,,,,,,,,0
1134,BasicRequest,1,1800,1800,46;-1;-1,66;-1;-1,,,,,1974.713814427657,39312.52105634629,0:,,,,,,,,0
1135,BasicRequest,1,1800,1800,77;-1;-1,125;-1;-1,,,,,2298.859726661115,48883.679520742575,0:,,,,,,,,0
1139,BasicRequest,1,1800,1800,118;-1;-1,63;-1;-1,,,,,1788.1911904504586,35835.44551400618,0:,,,,,,,,0
1142,BasicRequest,1,1800,1800,75;-1;-1,83;-1;-1,,,,,1820.4207291701819,40701.49010135117,0:,,,,,,,,0
1143,BasicRequest,1,1800,1800,63;-1;-1,43;-1;-1,,,,,911.3974305078012,17423.836446062644,0:,,,,,,,,0
1145,BasicRequest,1,1800,1800,42;-1;-1,70;-1;-1,,,,,341.8382631141619,6072.130078080986,0:,,,,,,,,0
1148,BasicRequest,1,1800,1800,76;-1;-1,79;-1;-1,,,,,891.4946287809217,17215.989466630876,0:,,,,,,,,0
1151,BasicRequest,1,1800,1800,77;-1;-1,8;-1;-1,,,,,1285.5106582616327,24738.38479459894,0:,,,,,,,,0
1152,BasicRequest,1,1800,1800,63;-1;-1,43;-1;-1,,,,,911.3974305078012,17423.836446062644,0:,,,,,,,,0
1155,BasicRequest,1,1800,1800,76;-1;-1,33;-1;-1,,,,,1869.4210977097837,36973.17170279457,0:,,,,,,,,0
1156,BasicRequest,1,1800,1800,62;-1;-1,52;-1;-1,,,,,363.18349231778734,6919.453276721137,0:,,,,,,,,0
1157,BasicRequest,1,1800,1800,77;-1;-1,81;-1;-1,,,,,952.9517483011577,18154.674982806006,0:,,,,,,,,0
1159,BasicRequest,1,1800,1800,76;-1;-1,119;-1;-1,,,,,1765.6422768829066,35873.642520894406,0:,,,,,,,,0
1162,BasicRequest,1,1800,1800,76;-1;-1,78;-1;-1,,,,,5.336394902327004,81.5071816334603,0:,,,,,,,,0
1163,BasicRequest,1,1800,1800,77;-1;-1,86;-1;-1,,,,,2009.9954325157387,40704.596501130196,0:,,,,,,,,0
1164,BasicRequest,1,1800,1800,75;-1;-1,70;-1;-1,,,,,1514.0849678624822,29610.28379317023,0:,,,,,,,,0
1168,BasicRequest,1,1800,1800,46;-1;-1,70;-1;-1,,,,,1473.8044177157267,29159.673419118968,0:,,,,,,,,0
1169,BasicRequest,1,1800,1800,66;-1;-1,62;-1;-1,,,,,201.47473179434297,3077.290541551441,0:,,,,,,,,0
