DateOfTrip,Mobility Aid,Trip Purpose,OrigX,OrigY,DestX,DestY
2024-04-23,,Dialysis,36.324,-79.641,36.499,-79.851
2024-04-23,,Dialysis,36.359,-79.68,36.331,-79.692
2024-04-23,,Dialysis,36.331,-79.692,36.359,-79.68
2024-04-23,,Dialysis,36.497,-79.766,36.324,-79.641
2024-04-23,,Dialysis,36.324,-79.641,36.497,-79.766
2024-04-23,,Dialysis,36.489,-79.783,36.493,-79.747
2024-04-23,,Dialysis,36.493,-79.747,36.489,-79.783
2024-04-23,,Dialysis,36.398,-79.742,36.331,-79.692
2024-04-23,,Dialysis,36.331,-79.692,36.398,-79.742
2024-04-23,WK,Dialysis,36.465,-79.898,36.493,-79.747
2024-04-23,WK,Dialysis,36.493,-79.747,36.465,-79.898
2024-04-23,,LEAF Center,36.33,-79.664,36.363,-79.67
2024-04-23,,LEAF Center,36.363,-79.67,36.33,-79.664
2024-04-23,,Community Support CSP,36.352,-79.655,36.389,-79.742
2024-04-23,,Community Support CSP,36.389,-79.742,36.352,-79.655
2024-04-23,,Medical,36.493,-79.782,36.489,-79.74
2024-04-23,,Medical,36.489,-79.74,36.493,-79.782
2024-04-23,,Community Support CSP,36.389,-79.742,36.417,-79.805
2024-04-23,,Community Support CSP,36.417,-79.805,36.389,-79.742
2024-04-23,,Medical,36.417,-79.805,36.348,-79.668
2024-04-23,,Medical,36.348,-79.668,36.389,-79.742
2024-04-23,WK,Medical,36.356,-79.608,36.353,-79.666
2024-04-23,WK,Medical,36.353,-79.666,36.356,-79.608
2024-04-23,WC,Medical,36.418,-79.982,36.389,-79.961
2024-04-23,WC,Medical,36.389,-79.961,36.418,-79.982
2024-04-23,,Medical,36.488,-79.768,36.489,-79.74
2024-04-23,,Medical,36.328,-79.664,36.353,-79.667
2024-04-23,,Medical,36.353,-79.667,36.328,-79.664
2024-04-23,,Community Support CSP,36.325,-79.661,36.389,-79.742
2024-04-23,,Community Support CSP,36.389,-79.742,36.325,-79.661
2024-04-23,,LEAF Center,36.346,-79.667,36.363,-79.67
2024-04-23,,LEAF Center,36.363,-79.67,36.346,-79.667
2024-04-23,,Dialysis,36.403,-79.97,36.324,-79.641
2024-04-23,,Dialysis,36.324,-79.641,36.403,-79.97
2024-04-23,,Community Support CSP,36.328,-79.664,36.389,-79.742
2024-04-23,,Community Support CSP,36.389,-79.742,36.328,-79.664
2024-04-23,,Medical,36.361,-79.56,36.353,-79.667
2024-04-23,,Medical,36.353,-79.667,36.361,-79.56
2024-04-23,,Medical,36.496,-79.738,36.35,-79.69
2024-04-23,,Medical,36.35,-79.69,36.496,-79.738
2024-04-23,,Medical,36.356,-79.606,36.35,-79.665
2024-04-23,,Medical,36.35,-79.682,36.353,-79.666
2024-04-23,,Medical,36.353,-79.666,36.35,-79.682
2024-04-23,,LEAF Center,36.284,-79.552,36.363,-79.67
2024-04-23,,LEAF Center,36.363,-79.67,36.284,-79.552
2024-04-23,,Dialysis,36.362,-79.678,36.324,-79.641
2024-04-23,,Dialysis,36.324,-79.641,36.362,-79.678
2024-04-23,,Medical,36.486,-79.735,36.392,-79.751
2024-04-23,,Medical,36.392,-79.751,36.486,-79.735
2024-04-23,,Community Support CSP,36.403,-79.658,36.389,-79.742
2024-04-23,,Community Support CSP,36.389,-79.742,36.403,-79.658
2024-04-23,WC,Dialysis,36.352,-79.689,36.331,-79.692
2024-04-23,WC,Dialysis,36.331,-79.692,36.352,-79.689
2024-04-23,,Medical,36.511,-79.755,36.331,-79.692
2024-04-23,,Medical,36.331,-79.692,36.511,-79.755
2024-04-23,,Dialysis,36.353,-79.656,36.324,-79.641
2024-04-23,,Dialysis,36.324,-79.641,36.353,-79.656
2024-04-23,,Dialysis,36.405,-79.828,36.324,-79.641
2024-04-23,,Dialysis,36.324,-79.641,36.405,-79.828
2024-04-23,WK,Dialysis,36.404,-79.968,36.493,-79.747
2024-04-23,WK,Dialysis,36.493,-79.747,36.404,-79.968
2024-04-23,WC,Medical,36.511,-79.767,36.488,-79.74
2024-04-23,WC,Medical,36.488,-79.74,36.511,-79.767
2024-04-23,WK,Dialysis,36.316,-79.95,36.324,-79.641
2024-04-23,WK,Dialysis,36.324,-79.641,36.316,-79.95
2024-04-23,WK,Medical,36.328,-79.664,36.35,-79.665
2024-04-23,WK,Medical,36.35,-79.665,36.328,-79.664
2024-04-23,,Medical,36.356,-79.606,36.35,-79.665
2024-04-23,,Medical,36.35,-79.665,36.356,-79.606
2024-04-23,WK,Medical,36.351,-79.695,36.348,-79.668
2024-04-23,,Medical,36.39,-79.552,36.496,-79.74
2024-04-23,,Medical,36.496,-79.74,36.39,-79.552
2024-04-23,,Medical,36.348,-79.668,36.35,-79.669
2024-04-23,,Medical,36.35,-79.669,36.348,-79.668
2024-04-23,,Dialysis,42.342,-71.05,36.324,-79.641
2024-04-23,,Dialysis,36.324,-79.641,42.342,-71.05
2024-04-23,BL,Dialysis,36.492,-79.766,36.493,-79.747
2024-04-23,BL,Dialysis,36.493,-79.747,36.492,-79.766
2024-04-23,,LEAF Center,36.35,-79.69,36.363,-79.67
2024-04-23,,LEAF Center,36.363,-79.67,36.35,-79.69
2024-04-23,,Medical,36.27,-79.603,36.476,-79.737
2024-04-23,,Medical,36.476,-79.737,36.27,-79.603
2024-04-23,CA,Medical,36.516,-79.702,36.495,-79.739
2024-04-23,CA,Medical,36.495,-79.739,36.516,-79.702
2024-04-23,,Medical,36.489,-79.74,36.488,-79.768
2024-04-23,,UMAR,36.328,-79.664,36.359,-79.664
2024-04-23,,UMAR,36.359,-79.664,36.328,-79.664
2024-04-23,,UMAR,36.522,-79.693,36.359,-79.664
2024-04-23,,UMAR,36.359,-79.664,36.522,-79.693
2024-04-23,,UMAR,36.395,-79.675,36.359,-79.664
2024-04-23,,UMAR,36.359,-79.664,36.395,-79.675
2024-04-23,,UMAR,36.459,-79.907,36.359,-79.664
2024-04-23,,UMAR,36.359,-79.664,36.446,-79.931
2024-04-23,,UMAR,36.505,-79.706,36.359,-79.664
2024-04-23,,UMAR,36.359,-79.664,36.505,-79.706
2024-04-23,,UMAR,36.37,-79.662,36.359,-79.664
2024-04-23,,UMAR,36.359,-79.664,36.37,-79.662
2024-04-23,,UMAR,36.418,-79.761,36.359,-79.664
2024-04-23,,UMAR,36.359,-79.664,36.418,-79.761
2024-04-23,,UMAR,36.522,-79.77,36.359,-79.664
2024-04-23,,UMAR,36.359,-79.664,36.522,-79.77
2024-04-23,,LEAF Center,36.455,-79.733,36.363,-79.67
2024-04-23,,LEAF Center,36.363,-79.67,36.455,-79.733
2024-04-23,,LEAF Center,36.402,-80.01,36.363,-79.67
2024-04-23,,LEAF Center,36.363,-79.67,36.402,-80.01
2024-04-23,,Medical,36.35,-79.69,36.339,-79.658
2024-04-23,,Medical,36.339,-79.658,36.35,-79.69
2024-04-23,,Medical,36.387,-79.802,36.338,-79.66
2024-04-23,,Medical,36.338,-79.66,36.387,-79.802
2024-04-23,,Medical,36.501,-79.775,36.333,-79.695
2024-04-23,,Medical,36.333,-79.695,36.501,-79.775
2024-04-23,,Medical,36.394,-79.586,36.355,-79.666
2024-04-23,,Medical,36.355,-79.666,36.394,-79.586
2024-04-23,,LEAF Center,36.318,-79.697,36.363,-79.67
2024-04-23,,LEAF Center,36.363,-79.67,36.318,-79.697
2024-04-24,,Employment,36.512,-79.694,36.511,-79.785
2024-04-24,,Employment,36.511,-79.785,36.512,-79.694
2024-04-24,,Employment,36.511,-79.785,36.512,-79.694
2024-04-24,BL,Dialysis,36.369,-79.659,36.331,-79.692
2024-04-24,,Employment,36.523,-79.745,36.497,-79.795
2024-04-24,,Dialysis,36.35,-79.654,36.331,-79.692
2024-04-24,,Dialysis,36.331,-79.692,36.35,-79.654
2024-04-24,WC,Dialysis,36.491,-79.736,36.493,-79.747
2024-04-24,,Employment,36.505,-79.679,36.507,-79.743
2024-04-24,,Medical,36.453,-79.861,36.492,-79.738
2024-04-24,,Medical,36.492,-79.738,36.453,-79.861
2024-04-24,CA,LEAF Center,36.356,-79.653,36.363,-79.67
2024-04-24,CA,LEAF Center,36.363,-79.67,36.356,-79.653
2024-04-24,,Dialysis,36.493,-79.747,36.491,-79.736
2024-04-24,,Employment,36.346,-79.667,36.461,-79.925
2024-04-24,,Employment,36.461,-79.925,36.346,-79.667
2024-04-24,,Employment,36.362,-79.905,36.49,-79.909
2024-04-24,,Employment,36.49,-79.909,36.362,-79.905
2024-04-24,WK,Medical,36.519,-79.747,36.353,-79.667
2024-04-24,WC,Other,36.474,-79.839,36.384,-79.743
2024-04-24,,Medical,36.491,-79.759,36.388,-79.751
2024-04-24,,Medical,36.388,-79.751,36.491,-79.759
2024-04-24,,Medical,36.497,-79.805,36.353,-79.667
2024-04-24,,Medical,36.497,-79.805,36.497,-79.805
2024-04-24,BL,Dialysis,36.343,-79.662,36.493,-79.747
2024-04-24,BL,Dialysis,36.493,-79.747,36.343,-79.662
2024-04-24,,Dialysis,36.37,-79.859,36.331,-79.692
2024-04-24,,Dialysis,36.331,-79.692,36.37,-79.859
2024-04-24,WC,Dialysis,36.493,-79.747,36.536,-79.805
2024-04-24,WC,Dialysis,36.536,-79.805,36.493,-79.747
2024-04-24,,Dialysis,36.454,-79.901,36.324,-79.641
2024-04-24,WK,Dialysis,36.334,-79.661,36.331,-79.692
2024-04-24,WK,Dialysis,36.331,-79.692,36.334,-79.661
2024-04-24,WK,Dialysis,36.504,-79.632,36.493,-79.747
2024-04-24,WK,Dialysis,36.493,-79.747,36.504,-79.632
2024-04-24,,Dialysis,36.352,-79.689,36.331,-79.692
2024-04-24,,Dialysis,36.331,-79.692,36.352,-79.689
2024-04-24,WC,Dialysis,36.341,-79.765,36.324,-79.641
2024-04-24,WC,Dialysis,36.324,-79.641,36.341,-79.765
2024-04-24,WC,Dialysis,36.443,-79.986,36.493,-79.747
2024-04-24,WC,Dialysis,36.493,-79.747,36.443,-79.986
2024-04-24,,LEAF Center,36.33,-79.664,36.363,-79.67
2024-04-24,,LEAF Center,36.363,-79.67,36.33,-79.664
2024-04-24,,Community Support CSP,36.252,-79.66,36.389,-79.742
2024-04-24,,Community Support CSP,36.389,-79.742,36.252,-79.66
2024-04-24,,Medical,36.508,-79.778,36.497,-79.742
2024-04-24,,Community Support CSP,36.352,-79.655,36.389,-79.742
2024-04-24,,Community Support CSP,36.389,-79.742,36.352,-79.655
2024-04-24,,Community Support CSP,36.417,-79.805,36.389,-79.742
2024-04-24,,Community Support CSP,36.389,-79.742,36.417,-79.805
2024-04-24,,Medical,36.417,-79.659,36.353,-79.666
2024-04-24,,Medical,36.353,-79.666,36.417,-79.659
2024-04-24,WC,Dialysis,36.326,-79.666,36.331,-79.692
